BASE/skirmishFinal3;TUPLE_PROVER;1;true;;30003;882;14
DRESDEN/pacman3p;TUPLE_PROVER;1;true;;30001;12131;247
BASE/knightazons;TUPLE_PROVER;1;true;;30010;3177;47
BASE/checkersTorus;TUPLE_PROVER;1;true;;30005;7033;118
BASE/kalaha_2009;TUPLE_PROVER;1;true;;30000;31441;371
STANFORD/knightstourbig;TUPLE_PROVER;1;true;;30000;152726;26836
BASE/quad;TUPLE_PROVER;1;true;;32394;44;0
BASE/3pttc;TUPLE_PROVER;1;true;;30001;15248;523
DRESDEN/firefighter;TUPLE_PROVER;1;true;;30000;85912;1941
DRESDEN/pancakes6;TUPLE_PROVER;1;true;;30000;229386;5784
BASE/nineBoardTicTacToePie;TUPLE_PROVER;1;true;;30001;4333;155
BASE/speedChess;TUPLE_PROVER;1;true;;30002;3299;28
DRESDEN/hitori;TUPLE_PROVER;1;true;;30024;845;8
BASE/crissrace;TUPLE_PROVER;1;true;;30001;12015;268
BASE/connectFourLarge;TUPLE_PROVER;1;true;;30000;8842;324
DRESDEN/pawn_whopping_simultaneous;TUPLE_PROVER;1;true;;30000;9306;516
DRESDEN/small_dominion;TUPLE_PROVER;1;true;;32585;55;1
BASE/hallway;TUPLE_PROVER;1;true;;30000;3886;129
BASE/skirmishFinal2;TUPLE_PROVER;1;true;;30014;852;14
DRESDEN/knightwar;TUPLE_PROVER;1;true;;30000;21652;2565
BASE/breakthrough;TUPLE_PROVER;1;true;;30000;7549;116
BASE/sudoku;TUPLE_PROVER;1;false;Exception of type NullPointerException;0;0;0
STANFORD/hex;TUPLE_PROVER;1;true;;30005;3586;51
BASE/ticTicToe;TUPLE_PROVER;1;true;;30000;36307;7246
DRESDEN/battle;TUPLE_PROVER;1;true;;30011;893;29
BASE/kalaha6x2x4;TUPLE_PROVER;1;true;;30000;29487;158
DRESDEN/Runners;TUPLE_PROVER;1;true;;30000;233468;4765
STANFORD/alquerquezero;TUPLE_PROVER;1;true;;30001;10399;358
BASE/blocksWorldSerial;TUPLE_PROVER;1;true;;30000;50753;8458
BASE/factoringMediumTurtleBrain;TUPLE_PROVER;1;true;;30001;10944;130
DRESDEN/4pttc;TUPLE_PROVER;1;true;;30000;13963;439
BASE/connect5;TUPLE_PROVER;1;true;;30001;4974;110
BASE/roshambo2;TUPLE_PROVER;1;true;;30000;168090;19777
BASE/2pffa_zerosum;TUPLE_PROVER;1;true;;30001;14819;493
BASE/kitten_escapes_from_fire;TUPLE_PROVER;1;true;;30000;44223;5312
BASE/stateSpaceLarge;TUPLE_PROVER;1;true;;30001;18046;1289
BASE/slidingpieces;TUPLE_PROVER;1;true;;30009;2816;34
STANFORD/madness;TUPLE_PROVER;1;true;;30052;499;8
BASE/zhadu;TUPLE_PROVER;1;true;;30097;263;11
BASE/brain_teaser_extended;TUPLE_PROVER;1;true;;30000;31910;2127
BASE/pacman3p;TUPLE_PROVER;1;true;;30001;12483;262
DRESDEN/towerworld;TUPLE_PROVER;1;true;;30009;421;0
BASE/blockerParallel;TUPLE_PROVER;1;true;;30000;5666;799
DRESDEN/skirmish2;TUPLE_PROVER;1;true;;30001;4014;100
BASE/skirmishFinal1;TUPLE_PROVER;1;true;;30010;700;11
DRESDEN/checkers-newgoals;TUPLE_PROVER;1;true;;30011;2568;25
BASE/stateSpaceMedium;TUPLE_PROVER;1;true;;30000;53763;5973
BASE/eotcatcit;TUPLE_PROVER;1;true;;30000;43885;5750
BASE/lightsOut;TUPLE_PROVER;1;true;;30000;17120;856
DRESDEN/chickentictactoe;TUPLE_PROVER;1;true;;30001;38869;5456
BASE/lightsOn;TUPLE_PROVER;1;true;;30000;97939;7832
DRESDEN/knightfight;TUPLE_PROVER;1;true;;30000;37247;3406
BASE/snake_2009;TUPLE_PROVER;1;true;;30001;8980;544
BASE/tttcc4;TUPLE_PROVER;1;true;;30002;7883;275
BASE/coloredtrails;TUPLE_PROVER;1;true;;30000;39020;4335
BASE/gt_ultimatum;TUPLE_PROVER;1;true;;30000;80041;4002
BASE/duplicateStateMedium;TUPLE_PROVER;1;true;;30000;35874;3986
DRESDEN/statespacesmall;TUPLE_PROVER;1;true;;30000;165344;41336
BASE/checkers-newgoals;TUPLE_PROVER;1;true;;30008;2589;26
DRESDEN/brawl;TUPLE_PROVER;1;true;;30013;1134;113
STANFORD/threepuzzle;TUPLE_PROVER;1;true;;30000;117420;19570
BASE/ttcc4_2player_alt;TUPLE_PROVER;1;true;;30000;9443;247
DRESDEN/hanoi;TUPLE_PROVER;1;true;;30000;93894;3028
STANFORD/selectivesukoshi;TUPLE_PROVER;1;true;;30017;947;31
BASE/pacman2p;TUPLE_PROVER;1;true;;30000;11569;228
BASE/circlesolitaire;TUPLE_PROVER;1;true;;30000;81879;7916
DRESDEN/amazons;TUPLE_PROVER;1;true;;30898;210;3
BASE/duplicateStateSmall;TUPLE_PROVER;1;true;;30000;122790;30697
DRESDEN/blocks;TUPLE_PROVER;1;true;;30000;122077;40692
DRESDEN/nim3;TUPLE_PROVER;1;true;;30000;85995;6482
DRESDEN/breakthrough;TUPLE_PROVER;1;true;;30003;6655;108
DRESDEN/crissrace;TUPLE_PROVER;1;true;;30000;11239;252
BASE/doubletoetictac;TUPLE_PROVER;1;true;;30000;21505;2572
STANFORD/freeforall;TUPLE_PROVER;1;true;;30000;16275;542
BASE/coins;TUPLE_PROVER;1;true;;30003;6984;2825
DRESDEN/max_knights;TUPLE_PROVER;1;true;;30001;10440;1975
STANFORD/platformjumpers;TUPLE_PROVER;1;true;;30002;4620;93
DRESDEN/skirmishfinal;TUPLE_PROVER;1;true;;30038;781;13
DRESDEN/brain_teaser_extended;TUPLE_PROVER;1;true;;30000;33711;2247
DRESDEN/satlike_20v_91c;TUPLE_PROVER;1;true;;45176;20;1
DRESDEN/babel;TUPLE_PROVER;1;true;;30002;4583;229
BASE/snake_2008;TUPLE_PROVER;1;true;;30002;10191;625
DRESDEN/nim2;TUPLE_PROVER;1;true;;30000;111822;12632
DRESDEN/mummymaze2p-comp2007;TUPLE_PROVER;1;true;;30000;21546;456
DRESDEN/vacuumcleaner_random;TUPLE_PROVER;1;true;;30000;47438;7904
BASE/tron_10x10;TUPLE_PROVER;1;true;;30000;32304;10782
BASE/blockerSerial;TUPLE_PROVER;1;true;;30000;19212;1221
DRESDEN/pawntoqueen;TUPLE_PROVER;1;true;;30076;364;26
DRESDEN/gt_ultimatum;TUPLE_PROVER;1;true;;30000;87580;4379
DRESDEN/circlesolitaire;TUPLE_PROVER;1;true;;30000;85274;8313
BASE/duplicateStateLarge;TUPLE_PROVER;1;true;;30001;11970;855
BASE/coins_atomic;TUPLE_PROVER;1;true;;30002;6997;2804
DRESDEN/lightsout2;TUPLE_PROVER;1;true;;30001;17321;866
BASE/pearls;TUPLE_PROVER;1;true;;30000;258586;23507
BASE/god;TUPLE_PROVER;1;true;;30001;1032;50
BASE/tictactoe_3d_2player;TUPLE_PROVER;1;true;;30002;2542;72
DRESDEN/tictactoeparallel;TUPLE_PROVER;1;true;;30002;19631;2840
BASE/checkers-cylinder-mustjump;TUPLE_PROVER;1;true;;30005;1801;40
