DRESDEN/hanoi7;TUPLE_PROVER;1;true;;30000;10187578;80217
DRESDEN/bunk_t;TUPLE_PROVER;1;true;;30000;2143574;257026
DRESDEN/sum15;TUPLE_PROVER;1;true;;30000;5201800;681927
STANFORD/dualhunter;TUPLE_PROVER;1;true;;30000;1843178;131655
BASE/crisscross;TUPLE_PROVER;1;true;;30000;1319168;50952
DRESDEN/skirmish3;TUPLE_PROVER;1;true;;30000;717437;17935
BASE/asteroids;TUPLE_PROVER;1;true;;30000;19702433;424207
DRESDEN/2player_normal_form_2010;TUPLE_PROVER;1;true;;30000;6899700;6899700
DRESDEN/mummymaze2p;TUPLE_PROVER;1;true;;30000;1815917;36910
BASE/skirmishFinal3;TUPLE_PROVER;1;true;;30000;249684;4232
DRESDEN/pacman3p;TUPLE_PROVER;1;true;;30000;1177267;23953
BASE/knightazons;TUPLE_PROVER;1;true;;30000;689992;10441
BASE/checkersTorus;TUPLE_PROVER;1;true;;30000;1209755;20362
BASE/kalaha_2009;TUPLE_PROVER;1;true;;30000;2949467;35219
STANFORD/knightstourbig;TUPLE_PROVER;1;true;;30000;10640137;1861365
BASE/quad;TUPLE_PROVER;1;true;;32911;563;11
BASE/3pttc;TUPLE_PROVER;1;true;;30000;1700955;58572
DRESDEN/firefighter;TUPLE_PROVER;1;true;;30000;6692669;151391
DRESDEN/pancakes6;TUPLE_PROVER;1;true;;30000;31827119;802261
BASE/nineBoardTicTacToePie;TUPLE_PROVER;1;true;;30000;833341;28413
BASE/speedChess;TUPLE_PROVER;1;true;;30000;411119;3758
DRESDEN/hitori;TUPLE_PROVER;1;true;;30000;222623;2306
BASE/crissrace;TUPLE_PROVER;1;true;;30000;1182969;26483
BASE/connectFourLarge;TUPLE_PROVER;1;true;;30000;1514875;57611
DRESDEN/pawn_whopping_simultaneous;TUPLE_PROVER;1;true;;30000;749642;41438
DRESDEN/small_dominion;TUPLE_PROVER;1;true;;30000;68153;2310
BASE/hallway;TUPLE_PROVER;1;true;;30000;524504;17483
BASE/skirmishFinal2;TUPLE_PROVER;1;true;;30000;237380;4023
DRESDEN/knightwar;TUPLE_PROVER;1;true;;30000;1878980;219909
BASE/breakthrough;TUPLE_PROVER;1;true;;30000;1308011;20378
BASE/sudoku;TUPLE_PROVER;1;true;;30000;337824;4170
STANFORD/hex;TUPLE_PROVER;1;true;;30000;648450;9129
BASE/ticTicToe;TUPLE_PROVER;1;true;;30000;2317411;461436
DRESDEN/battle;TUPLE_PROVER;1;true;;30001;67976;2265
BASE/kalaha6x2x4;TUPLE_PROVER;1;true;;30000;2795621;15084
DRESDEN/Runners;TUPLE_PROVER;1;true;;30000;12701480;259235
STANFORD/alquerquezero;TUPLE_PROVER;1;true;;30000;1417225;48869
BASE/blocksWorldSerial;TUPLE_PROVER;1;true;;30000;5308590;884765
BASE/factoringMediumTurtleBrain;TUPLE_PROVER;1;true;;30000;1674177;19930
DRESDEN/4pttc;TUPLE_PROVER;1;true;;30000;1730053;54864
BASE/connect5;TUPLE_PROVER;1;true;;30000;521209;11357
BASE/roshambo2;TUPLE_PROVER;1;true;;30000;9591353;1128353
BASE/2pffa_zerosum;TUPLE_PROVER;1;true;;30000;1886273;62875
BASE/kitten_escapes_from_fire;TUPLE_PROVER;1;true;;30000;3692512;444353
BASE/stateSpaceLarge;TUPLE_PROVER;1;true;;30000;7657804;546986
BASE/slidingpieces;TUPLE_PROVER;1;true;;30000;438459;5413
STANFORD/madness;TUPLE_PROVER;1;true;;30000;205173;3477
BASE/zhadu;TUPLE_PROVER;1;true;;30000;85158;2301
BASE/brain_teaser_extended;TUPLE_PROVER;1;true;;30000;6233048;415537
BASE/pacman3p;TUPLE_PROVER;1;true;;30000;1191681;24060
DRESDEN/towerworld;TUPLE_PROVER;1;true;;30000;31776;65
BASE/blockerParallel;TUPLE_PROVER;1;true;;30000;462678;66223
DRESDEN/skirmish2;TUPLE_PROVER;1;true;;30000;818151;20457
BASE/skirmishFinal1;TUPLE_PROVER;1;true;;30000;224396;3803
DRESDEN/checkers-newgoals;TUPLE_PROVER;1;true;;30000;380879;3888
BASE/stateSpaceMedium;TUPLE_PROVER;1;true;;30000;14868656;1652072
BASE/eotcatcit;TUPLE_PROVER;1;true;;30000;3734355;489690
BASE/lightsOut;TUPLE_PROVER;1;true;;30000;2901284;145064
DRESDEN/chickentictactoe;TUPLE_PROVER;1;true;;30000;3611222;507867
BASE/lightsOn;TUPLE_PROVER;1;true;;30000;11935251;956736
DRESDEN/knightfight;TUPLE_PROVER;1;true;;30000;3156342;291835
BASE/snake_2009;TUPLE_PROVER;1;true;;30000;2090501;130506
BASE/tttcc4;TUPLE_PROVER;1;true;;30000;910872;32335
BASE/coloredtrails;TUPLE_PROVER;1;true;;30000;2811640;312404
BASE/gt_ultimatum;TUPLE_PROVER;1;true;;30000;12133568;606678
BASE/duplicateStateMedium;TUPLE_PROVER;1;true;;30000;10614519;1179391
DRESDEN/statespacesmall;TUPLE_PROVER;1;true;;30000;19747806;4936951
BASE/checkers-newgoals;TUPLE_PROVER;1;true;;30000;399479;4080
DRESDEN/brawl;TUPLE_PROVER;1;true;;30000;350370;35037
STANFORD/threepuzzle;TUPLE_PROVER;1;true;;30000;10939509;1823251
BASE/ttcc4_2player_alt;TUPLE_PROVER;1;true;;30000;1116870;30538
DRESDEN/hanoi;TUPLE_PROVER;1;true;;30000;11583635;373665
STANFORD/selectivesukoshi;TUPLE_PROVER;1;true;;30000;289626;9952
BASE/pacman2p;TUPLE_PROVER;1;true;;30000;1124748;22856
BASE/circlesolitaire;TUPLE_PROVER;1;true;;30000;7794944;756041
DRESDEN/amazons;TUPLE_PROVER;1;true;;30000;91561;1290
BASE/duplicateStateSmall;TUPLE_PROVER;1;true;;30000;18823240;4705810
DRESDEN/blocks;TUPLE_PROVER;1;true;;30000;12292438;4097479
DRESDEN/nim3;TUPLE_PROVER;1;true;;30000;5693419;429449
DRESDEN/breakthrough;TUPLE_PROVER;1;true;;30000;1286046;20078
DRESDEN/crissrace;TUPLE_PROVER;1;true;;30000;1153492;25860
BASE/doubletoetictac;TUPLE_PROVER;1;true;;30000;2132651;255779
STANFORD/freeforall;TUPLE_PROVER;1;true;;30000;1875296;62509
BASE/coins;TUPLE_PROVER;1;true;;30000;1284603;513625
DRESDEN/max_knights;TUPLE_PROVER;1;true;;30000;862376;163213
STANFORD/platformjumpers;TUPLE_PROVER;1;true;;30000;789115;15686
DRESDEN/skirmishfinal;TUPLE_PROVER;1;true;;30000;241070;4086
DRESDEN/brain_teaser_extended;TUPLE_PROVER;1;true;;30000;6354876;423659
DRESDEN/satlike_20v_91c;TUPLE_PROVER;1;true;;30000;534895;26744
DRESDEN/babel;TUPLE_PROVER;1;true;;30000;2001494;100074
