DRESDEN/tictactoelargesuicide/6J4DeA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2088712;88016
BASE/crissrace/ERWGDA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;632541;14170
BASE/blobwars/0XT15Q;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;218625;5465
DRESDEN/lightsout/XgLpzQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;3175075;158753
BASE/amazonsSuicide_10x10/XIbQkg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;654911;4809
BASE/cubicup_3player/e2yA_g;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;267953;3189
STANFORD/multipletictactoe/_bkafQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;743885;41447
STANFORD/jointbuttonsandlights/qAKuIQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;6680531;1158738
DRESDEN/small_dominion/yB5GJA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30003;43859;1474
BASE/firefighter/WJmoPw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;6237485;141197
BASE/majorities/ibJzSQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;495841;9357
DRESDEN/snake_2009/zIYLVw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1483848;92574
DRESDEN/pawn_whopping_corrected/7Ov0jQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1011631;29521
STANFORD/tictactoe/ss1kyQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;3635515;476814
DRESDEN/Goldrush/VeWczQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1248235;165299
DRESDEN/chinesecheckers1/Y-ftaA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1115874;39283
DRESDEN/pentago_2008/hLjVpQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;202590;3702
BASE/ruleDepthExponential/UamhHQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;3510511;1754636
DRESDEN/skirmish3/3LU8Nw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;602803;15070
DRESDEN/vacuumcleaner_random_big/DwzFaQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1525050;254735
DRESDEN/Travelers-Dilemma/PvZwYw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;6784510;678451
DRESDEN/connect4/T0-rHQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;523432;24596
DRESDEN/tictactoelarge/IwXcbg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2283688;96258
DRESDEN/minichess-evilconjuncts/th24Tw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;205047;23202
DRESDEN/nim2/z5_exA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;5853732;660777
STANFORD/3puzzle/41ibjA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;7690815;1281802
BASE/ticTacHeaven/18n58A;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;693839;29769
BASE/hexPie/48CH6Q;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;559264;7863
DRESDEN/twisty-passages/j7NPyg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2976896;14959
DRESDEN/bidding-tictactoe_10coins/mu5VhQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2265797;153600
BASE/maze/cCX3qQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;14882803;1694748
BASE/connect4/50bOyw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;515399;24124
DRESDEN/vacuumcleaner_random/_6AGDA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2977910;496663
STANFORD/knightstour/cEwgNA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;10385210;2136270
BASE/laikLee_hex/zbyscQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;false;Test process timed out after 240 seconds;0;0;0
STANFORD/tictactoe7/-bE9-A;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;3821995;689682
BASE/sudokuGrade1/tDRNRw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;135760;3829
BASE/sudokuGrade6E/ihYFZA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;114416;2446
DRESDEN/frogs_and_toads/GjchhQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;748134;6449
BASE/skirmishHoles/AUCxCA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;109539;1106
DRESDEN/tictactoe/BTTzPw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;3455074;453067
DRESDEN/vacuumcleaner_obstacles_1/CqS-7A;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;4129973;689481
BASE/blokbox_simple/JBx4bg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30003;9197;401
BASE/checkers/rOC3Xg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;280957;2818
DRESDEN/tictactoe_3d_small_2player/HYttcg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;644997;52267
BASE/amazonsTorus/soxT8g;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;false;Exception of type StackOverflowError;0;0;0
BASE/ticTacHeavenFC/mrletw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;766696;28368
BASE/knightsTour/mvtVIg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;10463756;2153302
BASE/ghostMaze2p/W-NU-w;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;3367946;69583
