DRESDEN/knightmove/97Ipcw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;40841;1159
DRESDEN/knightfight/4_Ly4w;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;71384;6601
STANFORD/knightstourmedium/x1wu8Q;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;448557;112677
BASE/queens08ug/kJ_ZFQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;44208;5526
BASE/cylinder-checkers/hlldmw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;2166;21
BASE/reversiSuicide/9OxJlg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30059;407;6
BASE/knightwar/DVGY4Q;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;44284;5182
BASE/snake_2008/i6K26g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;11917;735
DRESDEN/cylinder-checkers/clOO3Q;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30004;2187;22
BASE/doubletictactoe/HH1htg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;31924;3820
DRESDEN/bomberman2p/x4h6jQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30006;33826;4309
BASE/battle/8oAvhQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;1357;45
DRESDEN/sat_test_20v_91c_visualisation/aw8BIA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;27657;1382
BASE/knightmove/jBaJEw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;41524;1181
DRESDEN/quad_5x5/JAEP5g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30051;1194;83
STANFORD/checkersonabarrelnokings/Zrevdw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;15152;310
DRESDEN/double_tictactoe_dengji/bGaUyQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;34310;2405
DRESDEN/checkers/jIDMIg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30007;2454;24
BASE/eotcatcit/AfZSzA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;79696;10454
DRESDEN/nim4/F5YAYg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;166209;12419
BASE/breakthroughHoles/nZk0Sg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;14923;238
BASE/cubicup/4wNWJA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;7750;138
BASE/bomberman2p/4CClwA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;33839;4357
BASE/3pffa/pR0dzA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;28385;946
BASE/alexChess/LNo83g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;32163;44;0
BASE/chomp/-LcqYQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;64404;9158
STANFORD/tictactoe5/WFRReg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;75405;20732
BASE/skirmishZeroSum/zh4hcw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30002;3463;34
BASE/chinook/XQh0IQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;13425;460
DRESDEN/breakthrough/z4hK7Q;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;11886;188
BASE/asteroidsSerial/id2QkA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;69690;751
BASE/sudokuGrade2/u80Tfw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30027;685;17
DRESDEN/catcha_mouse/cHv4dw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;32827;2420
BASE/lightsOnSimultaneous/_VN6lw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;54574;3594
STANFORD/selectivesukoshi/3xmXYg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30012;1995;72
DRESDEN/crossers3/xiPTxg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;22120;1671
DRESDEN/kalaha_2009/gcC8uA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;35105;419
DRESDEN/brain_teaser_extended/ZDp94A;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;96469;6431
BASE/connectFourSimultaneous/7ITr3g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;7701;419
BASE/mummymaze1p/PT_EXA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;41515;7382
BASE/tictactoe-init1/7M19vA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;77361;22059
DRESDEN/knightstour/cGISAA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;424368;87383
BASE/troublemaker01/s3tlEQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;565444;188575
BASE/tictactoe_orthogonal/WRzlVw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;103067;12870
BASE/pentago/86NgKw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30004;4233;77
DRESDEN/crisscross/GsY16g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30003;16849;648
DRESDEN/quad_7x7/q-JOXg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;44245;67;2
BASE/amazons/RKKZjw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30050;43;0
BASE/gt_attrition/kD_SCA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;39097;7819
BASE/slaughter/cOch8A;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30052;441;2
BASE/factoringMutuallyAssuredDestruction/NH0LGg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;145238;7261
DRESDEN/toetictac/mJtxCA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;122277;16031
DRESDEN/blocks/vg0DRw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;222851;74283
BASE/hanoi_6_disks/MeubgQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;145917;40663
DRESDEN/checkers-mustjump/HUr33w;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;2403;46
DRESDEN/tictactoeparallel/yk_DSg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;35084;5066
BASE/breakthroughSuicideSmall/XSbJog;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;18621;678
DRESDEN/vacuumcleaner_obstacles_6/NVwsZw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;18561;3094
BASE/englishDraughts/jFkQxg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;15170;227
BASE/ticTacToeParallel/ymRGPw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;33026;4799
DRESDEN/firefighter/WJmoPw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;180199;4062
BASE/checkersTiny/Lr48cg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;5596;91
DRESDEN/sat_test_20v_91c/dK7nVw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;27193;1359
BASE/chineseCheckers1/gqtwHw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;58975;2089
BASE/nonogram_10x10_1/0Xc62g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30013;524;19
BASE/toetictac/mTThmg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;125199;16413
DRESDEN/checkers-suicide-cylinder-mustjump/L2BYWg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;1847;42
DRESDEN/logistics/fPru1Q;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;35007;700
BASE/ruleDepthLinear/OUBJpQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;835647;417593
DRESDEN/Zhadu/9zpQ5w;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30013;1800;45
DRESDEN/connectfoursuicide/M9CNQg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;14788;661
BASE/checkersTorus/2vm1EQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;14051;239
DRESDEN/endgame/IJhh3Q;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;8915;636
BASE/nim3/1OwUqw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;168608;12718
DRESDEN/ggp-course2013_jordi/9QI6Kw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;5437;167
STANFORD/dualhunter/1rPZjQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;50345;3596
BASE/asteroids/BKCmPQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;188504;4047
BASE/golden_rectangle/_nYzfw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30002;6534;221
BASE/eotcitcit/V_9_bg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;39496;7860
DRESDEN/blobwars/ZaMluQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30002;4704;117
BASE/connectFour/WAIKTw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;15395;684
BASE/2pffa/6oHijA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;32624;1087
BASE/pawnWhopping/Ypc_6Q;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;13183;381
DRESDEN/nim1/M9BALA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;215868;31440
DRESDEN/hanoi_6_disks/MeubgQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;143757;40501
BASE/withConviction/3Xm54A;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;15346;613
BASE/factoringGeorgeForman/HGRorQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;169718;3577
BASE/ticTacToeLargeSuicide/727_8g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;29932;1265
BASE/switches/tPUoCg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;305176;305176
BASE/blocker/dIWtxg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;90022;11396
DRESDEN/tictactoelargesuicide/6J4DeA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;32509;1368
BASE/crissrace/ERWGDA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;14376;322
BASE/blobwars/0XT15Q;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30006;4868;121
DRESDEN/lightsout/XgLpzQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;35326;1766
BASE/amazonsSuicide_10x10/XIbQkg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30002;7091;53
BASE/cubicup_3player/e2yA_g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;3804;45
STANFORD/multipletictactoe/_bkafQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;17815;993
STANFORD/jointbuttonsandlights/qAKuIQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;200044;34710
DRESDEN/small_dominion/yB5GJA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30013;1625;53
BASE/firefighter/WJmoPw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;179340;4042
BASE/majorities/ibJzSQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30006;4264;80
DRESDEN/snake_2009/zIYLVw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30002;11773;701
DRESDEN/pawn_whopping_corrected/7Ov0jQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;12747;374
STANFORD/tictactoe/ss1kyQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;82926;10882
DRESDEN/Goldrush/VeWczQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;30564;4031
DRESDEN/chinesecheckers1/Y-ftaA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;31344;1098
DRESDEN/pentago_2008/hLjVpQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30050;3965;74
BASE/ruleDepthExponential/UamhHQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;39498;10161;5034
DRESDEN/skirmish3/3LU8Nw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30002;9460;236
DRESDEN/vacuumcleaner_random_big/DwzFaQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;56104;9336
DRESDEN/Travelers-Dilemma/PvZwYw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;187741;18774
DRESDEN/connect4/T0-rHQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30002;8988;426
DRESDEN/tictactoelarge/IwXcbg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;33338;1408
DRESDEN/minichess-evilconjuncts/th24Tw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30006;3374;385
DRESDEN/nim2/z5_exA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;195607;22062
STANFORD/3puzzle/41ibjA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;196249;32708
BASE/ticTacHeaven/18n58A;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30003;5890;253
BASE/hexPie/48CH6Q;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30002;5371;75
DRESDEN/twisty-passages/j7NPyg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;196864;989
DRESDEN/bidding-tictactoe_10coins/mu5VhQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;56426;3825
BASE/maze/cCX3qQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;404217;46043
BASE/connect4/50bOyw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30003;9394;435
DRESDEN/vacuumcleaner_random/_6AGDA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;82174;13611
STANFORD/knightstour/cEwgNA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;452648;93124
BASE/laikLee_hex/zbyscQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;33410;2906;136
STANFORD/tictactoe7/-bE9-A;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;79954;14405
BASE/sudokuGrade1/tDRNRw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30028;720;20
BASE/sudokuGrade6E/ihYFZA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30026;673;14
DRESDEN/frogs_and_toads/GjchhQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;16193;139
BASE/skirmishHoles/AUCxCA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30017;913;9
DRESDEN/tictactoe/BTTzPw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;86592;11339
DRESDEN/vacuumcleaner_obstacles_1/CqS-7A;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;93458;15679
BASE/blokbox_simple/JBx4bg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30262;60;2
BASE/checkers/rOC3Xg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30004;3224;32
DRESDEN/tictactoe_3d_small_2player/HYttcg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;10156;804
BASE/amazonsTorus/soxT8g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;33002;5;0
BASE/ticTacHeavenFC/mrletw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;5561;200
BASE/knightsTour/mvtVIg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;428205;88083
BASE/ghostMaze2p/W-NU-w;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;69088;1425
BASE/gt_coordination/IVMOzA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;176924;8846
DRESDEN/crissrace/KWb9bw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;14441;323
BASE/duplicateStateMedium/U163eQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;67295;7477
BASE/quad/tw-Ufg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;33059;43;0
STANFORD/connectfour/VMpZkQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;14726;658
DRESDEN/buttons/ADUaHw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;610699;101783
BASE/speedChess/bPnisA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30004;3350;32
DRESDEN/Catch-Me-If-You-Can/ghGWrA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;127343;3832
BASE/tictactoe_3player/GtM71g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;15831;780
DRESDEN/circlesolitaire/ruUilQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;154979;15085
BASE/pegEuro/5awwhg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30002;10843;420
BASE/snakeParallel/RCVNtw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;101222;21840
BASE/brain_teaser_extended/ZDp94A;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;102460;6830
BASE/mineClearingSmall/frsbvw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30004;4386;355
STANFORD/bestbuttonsandlightsbig/g0JC6g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;243238;40539
BASE/shmup/ssTNlg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;53658;6490
DRESDEN/hanoi7_bugfix/3gdnFw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;176579;1390
BASE/pancakes88/l2Xaig;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;530016;13251
BASE/crossers3/O0rORg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;22259;1685
BASE/gt_two_thirds_4p/DStnxQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;20203;20203
BASE/conn4/va9Y7A;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;14419;675
BASE/ttcc4_2player_alt/ZEJvYA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;11694;314
DRESDEN/god/2EDD5w;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30008;3567;166
DRESDEN/chinesecheckers4/-oVNYg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30002;8740;151
BASE/dotsAndBoxes/EHwA_w;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;17183;286
BASE/pearls/6k_mEQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;728988;66271
DRESDEN/slidingpieces/s9_44g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30003;7583;93
DRESDEN/breakthroughsuicide/Y9QzqQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;18924;298
DRESDEN/merrills/aYEzwA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30010;3441;57
