DRESDEN/catcha_mouse/cHv4dw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2210709;166122
BASE/lightsOnSimultaneous/_VN6lw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;3255700;215049
STANFORD/selectivesukoshi/3xmXYg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;3190558;109852
DRESDEN/crossers3/xiPTxg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30001;103914;7873
DRESDEN/kalaha_2009/gcC8uA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;53090;636
DRESDEN/brain_teaser_extended/ZDp94A;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;5719379;381292
BASE/connectFourSimultaneous/7ITr3g;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;3564903;200201
BASE/mummymaze1p/PT_EXA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;false;Exception of type NullPointerException;0;0;0
BASE/tictactoe-init1/7M19vA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;8346095;2385524
DRESDEN/knightstour/cGISAA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;4504939;926821
BASE/troublemaker01/s3tlEQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;20106591;6701949
BASE/tictactoe_orthogonal/WRzlVw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;6417231;801571
BASE/pentago/86NgKw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2964934;54294
DRESDEN/crisscross/GsY16g;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;720060;27793
DRESDEN/quad_7x7/q-JOXg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1023993;33865
BASE/amazons/RKKZjw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30004;5383;75
BASE/gt_attrition/kD_SCA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;274611;54922
BASE/slaughter/cOch8A;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;false;Test process timed out after 240 seconds;0;0;0
BASE/factoringMutuallyAssuredDestruction/NH0LGg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;14205972;710298
DRESDEN/toetictac/mJtxCA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;6418959;841583
DRESDEN/blocks/vg0DRw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;8618794;2872931
BASE/hanoi_6_disks/MeubgQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;5183027;1457647
DRESDEN/checkers-mustjump/HUr33w;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;false;IllegalArgumentException: Cartesian product too large, must have size at most Integer.MAX_VALUE;0;0;0
DRESDEN/tictactoeparallel/yk_DSg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1781083;257503
BASE/breakthroughSuicideSmall/XSbJog;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1386093;49303
DRESDEN/vacuumcleaner_obstacles_6/NVwsZw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;false;Test process timed out after 240 seconds;0;0;0
BASE/englishDraughts/jFkQxg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1410890;20549
BASE/ticTacToeParallel/ymRGPw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1648846;238438
DRESDEN/firefighter/WJmoPw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;28788514;651204
