BASE/hexPie;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/othelloHoles;COMPILED_PROVER;1;PROVER;2015-04-26;0;true;java.lang.RuntimeException: java.lang.InterruptedException
BASE/3pConnectFour;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/knightwar;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/vacuumcleaner_random_big;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/ruleDepthLinear;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/hanoi_6_disks;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/small_dominion;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/tictactoe_3d_6player;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/kalaha_2009;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/quad_5x5;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/snake_2008;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/tictactoe_3d_2player;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/checkers-cylinder-mustjump;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/quad_7x7;COMPILED_PROVER;1;PROVER;2015-04-26;0;true;java.lang.OutOfMemoryError: GC overhead limit exceeded
BASE/factoringImpossibleTurtleBrain;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/chineseCheckers6;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/factoringEasyTurtleBrain;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/four_way_battle;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/chickentictactoe;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/peg;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/checkers-newgoals;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/untwistycorridor;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/3puzzle;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/checkers-mustjump;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/trifecta;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/doubletoetictac;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/quad;COMPILED_PROVER;1;PROVER;2015-04-26;0;true;java.lang.OutOfMemoryError: GC overhead limit exceeded
BASE/lightsOnParallel;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/3pttc;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/minichess-evilconjuncts;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/knightazons;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/ticTacToeLargeSuicide;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/snake_2009;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/coins;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/gt_ultimatum;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/wallmaze;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/gt_centipede;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/cylinder-checkers;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/cubicup_3player;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/bunk_t;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/sum15;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/knightthrough;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/satlike_20v_91c;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/beatMania;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/knightstour;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/Catch-Me-If-You-Can;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/brawl;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/crissrace;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/chineseCheckers4;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/breakthrough;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/factoringMediumTurtleBrain;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/simultaneousWin2;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/tpeg;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/connectFourSuicide;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/duplicateStateLarge;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/hitori;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/blocksWorldParallel;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/firefighter;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/kalaha6x2x4;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/duplicateStateMedium;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/quarto;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/snake_2009_big;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/chineseCheckers3;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/lightsOut;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/max_knights;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/skirmishfinal;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/blockerParallel;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/smallest;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/nim4;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/tictactoe2;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/tictictoe;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/asteroidsSerial;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/tictactoe_3player;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/breakthroughsmall;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/hallway;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/tictactoe-init1;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/buttons;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/merrills;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/sudoku;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/chineseCheckers2;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/pancakes88;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/colonelBlottoVariant;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/gt_ultimatum;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/blocks2player;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/ticblock;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/duidoku;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/nim3;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/cylinder-checkers;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/ticTacHeavenFC;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/tictactoe_3d_small_2player;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/haystack;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/chineseCheckers1;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/circlesolitaire;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/breakthroughsuicide;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/pancakes;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/blobwars;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/lightsout2;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/laikLee_hex;COMPILED_PROVER;1;PROVER;2015-04-26;0;true;java.lang.RuntimeException: java.lang.InterruptedException
STANFORD/madness;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/2pffa_zerosum;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/smallest_4player;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/multipletictactoe;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/point_grab;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/pentago;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/Thief_Police;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/knightsTour;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/statespacemedium;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/cubicup_3player;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/crissrace;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/3qbf-5cnf-20var-40cl.1.qdimacs.SAT;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/breakthrough;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/racetrackcorridor;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/4pttc;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/dotsAndBoxes;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/tpeg;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/Travelers-Dilemma;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/3qbf-5cnf-20var-40cl.1.qdimacs.viz.SAT;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/factoringGeorgeForman;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/connectFour;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/grid_game2;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/snake_2008;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/threepuzzle;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/quad_7x7;COMPILED_PROVER;1;PROVER;2015-04-26;0;true;java.lang.OutOfMemoryError: GC overhead limit exceeded
BASE/biddingTicTacToe_10coins;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/tictactoe_3d_2player;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/connectfoursuicide;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/ticTacToeNoVars;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/quad_5x5;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/knightazons;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/hex;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/knightsTourLarge;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/lightsOnSimultaneous;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/3pttc;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/battle;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/alexChess;COMPILED_PROVER;1;PROVER;2015-04-26;0;true;java.lang.RuntimeException: java.lang.InterruptedException
BASE/chickentictactoe;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/blockerparallel;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/snake_2009;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/coins;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/golden_rectangle;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/checkers-newgoals;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/buttonsandlights;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/quartoSuicide;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/roshambo2;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/Goldrush;COMPILED_PROVER;1;PROVER;2015-04-26;0;true;java.lang.RuntimeException: java.lang.IllegalStateException: Expected a RolesMessage, but was a 
DRESDEN/sat_test_20v_91c_visualisation;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/8puzzle;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/mimikry;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/point_grab;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/breakthroughSmallHoles;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/circlesolitaire;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/knightwar;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/sudokuGrade6H;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/maze;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/blokbox_simple;COMPILED_PROVER;1;PROVER;2015-04-26;0;true;java.lang.RuntimeException: java.lang.InterruptedException
DRESDEN/chinesecheckers6-simultaneous;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/cubicup;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/CatchMeIfYouCanTest;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/3qbf-5cnf-20var-40cl.2.qdimacs.SAT;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/battlesnakes2011;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/CephalopodMicro;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/uf20-020.cnf.SAT;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/knightstour;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/lightsout;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/catcha_mouse;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/ttcc4_2player;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/cittaceot;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/slidingpieces;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/reversi;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/SC_TestOnly_enabled;COMPILED_PROVER;1;PROVER;2015-04-26;0;true;java.lang.RuntimeException: java.lang.IllegalStateException: Expected a RolesMessage, but was a 
STANFORD/triplesukoshi;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/eightpuzzle;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/checkers-mustjump-torus;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/pegEuro;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/pacman3p;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/nim4;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/queens;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/tictactoe_3d_small_6player;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/blocks2player;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/blocksWorld;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/latenttictactoe;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/blocks;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/guess;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/sheep_and_wolf;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/smallest_4player;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/freeforall;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/max_knights;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/asteroidsParallel;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/connectfour;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/cube_2x2x2;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/mummymaze1p;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/dualConnect4;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/pawnWhopping;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/hanoi7_bugfix;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/checkersTorus;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/nim3;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/minichess;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/tttcc4;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/uf20-010.cnf.SAT;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/2player_normal_form_2010;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/withConviction;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/cephalopodMicro;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/duikoshi;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/skirmishZeroSum;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/blocker;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/hanoi7;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/sudokuGrade6E;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/pawn_whopping;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/troublemaker02;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/nim2;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/sum15;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/chinook;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/tictactoe;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/knightfight;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/skirmish;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/eotcatcit;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/2pttc;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/amazons_10x10;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/checkersBarrelNoKings;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/ruleDepthExponential;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/gt_prisoner;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/amazonsTorus;COMPILED_PROVER;1;PROVER;2015-04-26;0;true;java.lang.RuntimeException: java.lang.InterruptedException
DRESDEN/ggp-course2013_jordi;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/mummymaze2p;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/platformjumpers;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/snakeAssemblit;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/brawl;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/bomberman2p;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/ttcc4;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/hitori;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
STANFORD/alquerquezero;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/hanoi;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
DRESDEN/pancakes6;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/choicethroughalt;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/double_tictactoe_dengji;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/nim1;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/conn4;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
BASE/amazons;COMPILED_PROVER;1;PROVER;2015-04-26;0;true;java.lang.RuntimeException: java.lang.InterruptedException
DRESDEN/god;COMPILED_PROVER;1;PROVER;2015-04-26;1000;false;
